"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Processi senza combustione","OGLIASTRA","PERDASDEFOGU","Se ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","SEUI","Se ( kg ) ","0.0016"
"Processi senza combustione","OGLIASTRA","TALANA","Se ( kg ) ","0.0024"
"Processi senza combustione","OGLIASTRA","TERTENIA","Se ( kg ) ","0.0154"
"Processi senza combustione","OGLIASTRA","TORTOLI'","Se ( kg ) ","0.0632"
"Processi senza combustione","OGLIASTRA","TRIEI","Se ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","ULASSAI","Se ( kg ) ","0.0008"
"Processi senza combustione","OGLIASTRA","URZULEI","Se ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","USSASSAI","Se ( kg ) ","0"
"Processi senza combustione","OGLIASTRA","VILLAGRANDE STRISAILI","Se ( kg ) ","0.0016"
"Processi senza combustione","OLBIA-TEMPIO","AGGIUS","Se ( kg ) ","0.0049"
"Processi senza combustione","OLBIA-TEMPIO","AGLIENTU","Se ( kg ) ","0.0008"
"Processi senza combustione","OLBIA-TEMPIO","ALA' DEI SARDI","Se ( kg ) ","0.0146"
"Processi senza combustione","OLBIA-TEMPIO","ARZACHENA","Se ( kg ) ","0.0247"
"Processi senza combustione","OLBIA-TEMPIO","BADESI","Se ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","BERCHIDDA","Se ( kg ) ","0.0097"
"Processi senza combustione","OLBIA-TEMPIO","BORTIGIADAS","Se ( kg ) ","0.0049"
"Processi senza combustione","OLBIA-TEMPIO","BUDDUSO'","Se ( kg ) ","0.085"
"Processi senza combustione","OLBIA-TEMPIO","BUDONI","Se ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","CALANGIANUS","Se ( kg ) ","0.0049"
"Processi senza combustione","OLBIA-TEMPIO","GOLFO ARANCI","Se ( kg ) ","0.0016"
"Processi senza combustione","OLBIA-TEMPIO","LA MADDALENA","Se ( kg ) ","0.0057"
"Processi senza combustione","OLBIA-TEMPIO","LOIRI PORTO SAN PAOLO","Se ( kg ) ","0.0008"
"Processi senza combustione","OLBIA-TEMPIO","LUOGOSANTO","Se ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","LURAS","Se ( kg ) ","0"
"Processi senza combustione","OLBIA-TEMPIO","MONTI","Se ( kg ) ","0.0008"
"Processi senza combustione","OLBIA-TEMPIO","OLBIA","Se ( kg ) ","0.2057"
"Processi senza combustione","OLBIA-TEMPIO","OSCHIRI","Se ( kg ) ","0.0024"
"Processi senza combustione","OLBIA-TEMPIO","PADRU","Se ( kg ) ","0.0024"
"Processi senza combustione","OLBIA-TEMPIO","PALAU","Se ( kg ) ","0.0008"
"Processi senza combustione","OLBIA-TEMPIO","SAN TEODORO","Se ( kg ) ","0.0138"
"Processi senza combustione","OLBIA-TEMPIO","SANT'ANTONIO DI GALLURA","Se ( kg ) ","0.0308"
"Processi senza combustione","OLBIA-TEMPIO","SANTA TERESA GALLURA","Se ( kg ) ","0.0032"
"Processi senza combustione","OLBIA-TEMPIO","TELTI","Se ( kg ) ","0.0211"
"Processi senza combustione","OLBIA-TEMPIO","TEMPIO PAUSANIA","Se ( kg ) ","0.081"
"Processi senza combustione","OLBIA-TEMPIO","TRINITA' D'AGULTU E VIGNOLA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","ABBASANTA","Se ( kg ) ","0.0049"
"Processi senza combustione","ORISTANO","AIDOMAGGIORE","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","ALBAGIARA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","ALES","Se ( kg ) ","0.0024"
"Processi senza combustione","ORISTANO","ALLAI","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","ARBOREA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","ARDAULI","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","ASSOLO","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","ASUNI","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","BARADILI","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","BARATILI SAN PIETRO","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","BARESSA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","BAULADU","Se ( kg ) ","0.0389"
"Processi senza combustione","ORISTANO","BIDONI'","Se ( kg ) ","0.0065"
"Processi senza combustione","ORISTANO","BONARCADO","Se ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","BORONEDDU","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","BOSA","Se ( kg ) ","0.004"
"Processi senza combustione","ORISTANO","BUSACHI","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","CABRAS","Se ( kg ) ","0.0105"
"Processi senza combustione","ORISTANO","CUGLIERI","Se ( kg ) ","0.004"
"Processi senza combustione","ORISTANO","CURCURIS","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","FLUSSIO","Se ( kg ) ","0.0057"
"Processi senza combustione","ORISTANO","FORDONGIANUS","Se ( kg ) ","0.0024"
"Processi senza combustione","ORISTANO","GENONI","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","GHILARZA","Se ( kg ) ","0.03"
"Processi senza combustione","ORISTANO","GONNOSCODINA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","GONNOSNO'","Se ( kg ) ","0.0024"
"Processi senza combustione","ORISTANO","GONNOSTRAMATZA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","LACONI","Se ( kg ) ","0.0032"
"Processi senza combustione","ORISTANO","MAGOMADAS","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","MARRUBIU","Se ( kg ) ","0.0162"
"Processi senza combustione","ORISTANO","MASULLAS","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","MILIS","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","MODOLO","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","MOGORELLA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","MOGORO","Se ( kg ) ","0.0194"
"Processi senza combustione","ORISTANO","MONTRESTA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","MORGONGIORI","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","NARBOLIA","Se ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","NEONELI","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","NORBELLO","Se ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","NUGHEDU SANTA VITTORIA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","NURACHI","Se ( kg ) ","0.0049"
"Processi senza combustione","ORISTANO","NURECI","Se ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","OLLASTRA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","ORISTANO","Se ( kg ) ","0.0615"
"Processi senza combustione","ORISTANO","PALMAS ARBOREA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","PAU","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","PAULILATINO","Se ( kg ) ","0.0057"
"Processi senza combustione","ORISTANO","POMPU","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","RIOLA SARDO","Se ( kg ) ","0.004"
"Processi senza combustione","ORISTANO","RUINAS","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SAGAMA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SAMUGHEO","Se ( kg ) ","0.0105"
"Processi senza combustione","ORISTANO","SAN NICOLO D'ARCIDANO","Se ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","SAN VERO MILIS","Se ( kg ) ","0.013"
"Processi senza combustione","ORISTANO","SANTA GIUSTA","Se ( kg ) ","0.0121"
"Processi senza combustione","ORISTANO","SANTU LUSSURGIU","Se ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","SCANO DI MONTIFERRO","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SEDILO","Se ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","SENEGHE","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SENIS","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SENNARIOLO","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIAMAGGIORE","Se ( kg ) ","0.0032"
"Processi senza combustione","ORISTANO","SIAMANNA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIAPICCIA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIMALA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIMAXIS","Se ( kg ) ","0.0361"
"Processi senza combustione","ORISTANO","SINI","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SIRIS","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SODDI'","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SOLARUSSA","Se ( kg ) ","0.0138"
"Processi senza combustione","ORISTANO","SORRADILE","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","SUNI","Se ( kg ) ","0.0016"
"Processi senza combustione","ORISTANO","TADASUNI","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","TERRALBA","Se ( kg ) ","0.0211"
"Processi senza combustione","ORISTANO","TINNURA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","TRAMATZA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","TRESNURAGHES","Se ( kg ) ","0.0016"
"Processi senza combustione","ORISTANO","ULA' TIRSO","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","URAS","Se ( kg ) ","0.0032"
"Processi senza combustione","ORISTANO","USELLUS","Se ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","VILLA SANT'ANTONIO","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","VILLA VERDE","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","VILLANOVA TRUSCHEDU","Se ( kg ) ","0.0016"
"Processi senza combustione","ORISTANO","VILLAURBANA","Se ( kg ) ","0"
"Processi senza combustione","ORISTANO","ZEDDIANI","Se ( kg ) ","0.0008"
"Processi senza combustione","ORISTANO","ZERFALIU","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","ALGHERO","Se ( kg ) ","0.0421"
"Processi senza combustione","SASSARI","ANELA","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","ARDARA","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","BANARI","Se ( kg ) ","0.0024"
"Processi senza combustione","SASSARI","BENETUTTI","Se ( kg ) ","0.0065"
"Processi senza combustione","SASSARI","BESSUDE","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","BONNANARO","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","BONO","Se ( kg ) ","0.0065"
"Processi senza combustione","SASSARI","BONORVA","Se ( kg ) ","0.0146"
"Processi senza combustione","SASSARI","BORUTTA","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","BOTTIDDA","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","BULTEI","Se ( kg ) ","0.0032"
"Processi senza combustione","SASSARI","BULZI","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","BURGOS","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","CARGEGHE","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","CASTELSARDO","Se ( kg ) ","0.0931"
"Processi senza combustione","SASSARI","CHEREMULE","Se ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","CHIARAMONTI","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","CODRONGIANOS","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","COSSOINE","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","ERULA","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","ESPORLATU","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","FLORINAS","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","GIAVE","Se ( kg ) ","0.0089"
"Processi senza combustione","SASSARI","ILLORAI","Se ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","ITTIREDDU","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","ITTIRI","Se ( kg ) ","0.0243"
"Processi senza combustione","SASSARI","LAERRU","Se ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","MARA","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","MARTIS","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","MONTELEONE ROCCA DORIA","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","MORES","Se ( kg ) ","0.0016"
"Processi senza combustione","SASSARI","MUROS","Se ( kg ) ","0.0599"
"Processi senza combustione","SASSARI","NUGHEDU SAN NICOLO'","Se ( kg ) ","0.0024"
"Processi senza combustione","SASSARI","NULE","Se ( kg ) ","0.0016"
"Processi senza combustione","SASSARI","NULVI","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","OLMEDO","Se ( kg ) ","0.0089"
"Processi senza combustione","SASSARI","OSILO","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","OSSI","Se ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","OZIERI","Se ( kg ) ","0.0291"
"Processi senza combustione","SASSARI","PADRIA","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","PATTADA","Se ( kg ) ","0.0016"
"Processi senza combustione","SASSARI","PERFUGAS","Se ( kg ) ","0.013"
"Processi senza combustione","SASSARI","PLOAGHE","Se ( kg ) ","0.0049"
"Processi senza combustione","SASSARI","PORTO TORRES","Se ( kg ) ","10.2004"
"Processi senza combustione","SASSARI","POZZOMAGGIORE","Se ( kg ) ","0.0073"
"Processi senza combustione","SASSARI","PUTIFIGARI","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","ROMANA","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","SANTA MARIA COGHINAS","Se ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","SASSARI","Se ( kg ) ","0.2522"
"Processi senza combustione","SASSARI","SEDINI","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","SEMESTENE","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","SENNORI","Se ( kg ) ","0.0057"
"Processi senza combustione","SASSARI","SILIGO","Se ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","SORSO","Se ( kg ) ","0.0089"
"Processi senza combustione","SASSARI","STINTINO","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","TERGU","Se ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","THIESI","Se ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","TISSI","Se ( kg ) ","0.0016"
"Processi senza combustione","SASSARI","TORRALBA","Se ( kg ) ","0"
"Processi senza combustione","SASSARI","TULA","Se ( kg ) ","0.0016"
"Processi senza combustione","SASSARI","URI","Se ( kg ) ","0.0008"
"Processi senza combustione","SASSARI","USINI","Se ( kg ) ","0.0032"
"Processi senza combustione","SASSARI","VALLEDORIA","Se ( kg ) ","0.004"
"Processi senza combustione","SASSARI","VIDDALBA","Se ( kg ) ","0.0575"
"Processi senza combustione","SASSARI","VILLANOVA MONTELEONE","Se ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN SPERATE","V ( kg ) ","0.15"
"Processi senza combustione","CAGLIARI","ARMUNGIA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ASSEMINI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","BALLAO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","BARRALI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","BURCEI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","CAGLIARI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","CAPOTERRA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","CASTIADAS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DECIMOMANNU","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DECIMOPUTZU","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DOLIANOVA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DOMUS DE MARIA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","DONORI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ELMAS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ESCALAPLANO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ESCOLCA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ESTERZILI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GERGEI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GESICO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GONI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GUAMAGGIORE","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","GUASILA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ISILI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MANDAS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MARACALAGONIS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MONASTIR","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MONSERRATO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","MURAVERA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURAGUS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURALLAO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURAMINIS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","NURRI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ORROLI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","ORTACESUS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","PIMENTEL","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","PULA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","QUARTU SANT'ELENA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","QUARTUCCIU","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SADALI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAMATZAI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN BASILIO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN NICOLO' GERREI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN SPERATE","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SAN VITO","Zn ( kg ) ","0.086"
"Processi senza combustione","CAGLIARI","SANT'ANDREA FRIUS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SARROCH","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SELARGIUS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SELEGAS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SENORBI'","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SERDIANA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SERRI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SESTU","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SETTIMO SAN PIETRO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SEULO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SILIQUA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SILIUS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SINNAI","Zn ( kg ) ","0.2522"
"Processi senza combustione","CAGLIARI","SIURGUS DONIGALA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SOLEMINIS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","SUELLI","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","TEULADA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","USSANA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","UTA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VALLERMOSA","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLA SAN PIETRO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLANOVA TULO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLAPUTZU","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASALTO","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASIMIUS","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASOR","Zn ( kg ) ","0"
"Processi senza combustione","CAGLIARI","VILLASPECIOSA","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","BUGGERRU","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CALASETTA","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CARBONIA","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","CARLOFORTE","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","DOMUSNOVAS","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","FLUMINIMAGGIORE","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","GIBA","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","GONNESA","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","IGLESIAS","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","MASAINAS","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","MUSEI","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","NARCAO","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","NUXIS","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PERDAXIUS","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PISCINAS","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","PORTOSCUSO","Zn ( kg ) ","65.88"
"Processi senza combustione","CARBONIA-IGLESIAS","SAN GIOVANNI SUERGIU","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANT'ANNA ARRESI","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANT'ANTIOCO","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","SANTADI","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","TRATALIAS","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","VILLAMASSARGIA","Zn ( kg ) ","0"
"Processi senza combustione","CARBONIA-IGLESIAS","VILLAPERUCCIO","Zn ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","ARBUS","Zn ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","BARUMINI","Zn ( kg ) ","0"
"Processi senza combustione","MEDIO CAMPIDANO","COLLINAS","Zn ( kg ) ","0"
