"Macrosettore","Provincia","Comune","Inquinante","Valore"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","BKF ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","BKF ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","BKF ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","BKF ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","BKF ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","BKF ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","BKF ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","BKF ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","BKF ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","C6H6 ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","C6H6 ( kg ) ","0.6437"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","C6H6 ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","C6H6 ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","C6H6 ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","C6H6 ( kg ) ","0.0792"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","C6H6 ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","C6H6 ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","C6H6 ( kg ) ","0.002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","C6H6 ( kg ) ","0.001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","C6H6 ( kg ) ","0.0032"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","C6H6 ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","C6H6 ( kg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","C6H6 ( kg ) ","0.0061"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","C6H6 ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","C6H6 ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","C6H6 ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","C6H6 ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","C6H6 ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","C6H6 ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","C6H6 ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","C6H6 ( kg ) ","0.0016"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","C6H6 ( kg ) ","0.0028"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","C6H6 ( kg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","C6H6 ( kg ) ","0.0024"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","C6H6 ( kg ) ","0.0062"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","C6H6 ( kg ) ","0.0033"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","C6H6 ( kg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","C6H6 ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","C6H6 ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","C6H6 ( kg ) ","0.0048"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","C6H6 ( kg ) ","0.0017"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","C6H6 ( kg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","C6H6 ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","C6H6 ( kg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","C6H6 ( kg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","C6H6 ( kg ) ","0.0227"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","C6H6 ( kg ) ","0.0034"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","C6H6 ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","C6H6 ( kg ) ","0.48"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","C6H6 ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","C6H6 ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","C6H6 ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","C6H6 ( kg ) ","4.9134"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","C6H6 ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","C6H6 ( kg ) ","6.9099"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","C6H6 ( kg ) ","0.0126"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","C6H6 ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","C6H6 ( kg ) ","0.0023"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","C6H6 ( kg ) ","0.0011"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","C6H6 ( kg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","C6H6 ( kg ) ","0.0125"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","C6H6 ( kg ) ","0.0017"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","C6H6 ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","C6H6 ( kg ) ","0.0018"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","C6H6 ( kg ) ","0.0029"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","C6H6 ( kg ) ","14.4005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","C6H6 ( kg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","C6H6 ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","C6H6 ( kg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","C6H6 ( kg ) ","0.0009"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","USSANA","C6H6 ( kg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","UTA","C6H6 ( kg ) ","0.0155"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VALLERMOSA","C6H6 ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLA SAN PIETRO","C6H6 ( kg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLANOVA TULO","C6H6 ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLAPUTZU","C6H6 ( kg ) ","0.0043"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASALTO","C6H6 ( kg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASIMIUS","C6H6 ( kg ) ","0.0017"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASOR","C6H6 ( kg ) ","0.0046"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","VILLASPECIOSA","C6H6 ( kg ) ","0.0635"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ARMUNGIA","CH4 ( Mg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ASSEMINI","CH4 ( Mg ) ","1.68"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BALLAO","CH4 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BARRALI","CH4 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","BURCEI","CH4 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAGLIARI","CH4 ( Mg ) ","0.1788"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CAPOTERRA","CH4 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","CASTIADAS","CH4 ( Mg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOMANNU","CH4 ( Mg ) ","0.0025"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DECIMOPUTZU","CH4 ( Mg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOLIANOVA","CH4 ( Mg ) ","0.0035"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DOMUS DE MARIA","CH4 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","DONORI","CH4 ( Mg ) ","0.0017"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ELMAS","CH4 ( Mg ) ","0.0076"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCALAPLANO","CH4 ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESCOLCA","CH4 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ESTERZILI","CH4 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GERGEI","CH4 ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GESICO","CH4 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GONI","CH4 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUAMAGGIORE","CH4 ( Mg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","GUASILA","CH4 ( Mg ) ","0.0022"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ISILI","CH4 ( Mg ) ","0.0034"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MANDAS","CH4 ( Mg ) ","0.0005"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MARACALAGONIS","CH4 ( Mg ) ","0.0029"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONASTIR","CH4 ( Mg ) ","0.0086"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MONSERRATO","CH4 ( Mg ) ","0.004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","MURAVERA","CH4 ( Mg ) ","0.002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAGUS","CH4 ( Mg ) ","0.0003"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURALLAO","CH4 ( Mg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURAMINIS","CH4 ( Mg ) ","0.0081"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","NURRI","CH4 ( Mg ) ","0.002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORROLI","CH4 ( Mg ) ","0.0007"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","ORTACESUS","CH4 ( Mg ) ","0.0017"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PIMENTEL","CH4 ( Mg ) ","0.0004"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","PULA","CH4 ( Mg ) ","0.0021"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTU SANT'ELENA","CH4 ( Mg ) ","0.0262"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","QUARTUCCIU","CH4 ( Mg ) ","0.0044"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SADALI","CH4 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAMATZAI","CH4 ( Mg ) ","4.081"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN BASILIO","CH4 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN NICOLO' GERREI","CH4 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN SPERATE","CH4 ( Mg ) ","0.1061"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SAN VITO","CH4 ( Mg ) ","0.0958"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SANT'ANDREA FRIUS","CH4 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SARROCH","CH4 ( Mg ) ","8.3688"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELARGIUS","CH4 ( Mg ) ","0.0147"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SELEGAS","CH4 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SENORBI'","CH4 ( Mg ) ","0.0026"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERDIANA","CH4 ( Mg ) ","0.0014"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SERRI","CH4 ( Mg ) ","0"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SESTU","CH4 ( Mg ) ","0.1308"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SETTIMO SAN PIETRO","CH4 ( Mg ) ","0.0024"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SEULO","CH4 ( Mg ) ","0.0001"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIQUA","CH4 ( Mg ) ","0.002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SILIUS","CH4 ( Mg ) ","0.0031"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SINNAI","CH4 ( Mg ) ","0.2768"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SIURGUS DONIGALA","CH4 ( Mg ) ","0.0006"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SOLEMINIS","CH4 ( Mg ) ","0.0002"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","SUELLI","CH4 ( Mg ) ","0.0023"
"Impianti di combustione industriale e processi con combustione","CAGLIARI","TEULADA","CH4 ( Mg ) ","0.0011"
